MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		innate immune response			ISO	O43353 	J:164563 	
MGI:1890465	Rnase2a	ribonuclease, RNase A family, 2A (liver, eosinophil-derived neurotoxin)	14		innate immune response in mucosa			IBA	PTN000153602 	J:265628 	
MGI:1858598	Rnase2b	ribonuclease, RNase A family, 2B (liver, eosinophil-derived neurotoxin)	14		innate immune response in mucosa			IBA	PTN000153602 	J:265628 	
MGI:1925666	Rnase6	ribonuclease, RNase A family, 6	14		innate immune response			IBA	PTN000153632 	J:265628 	
MGI:1925666	Rnase6	ribonuclease, RNase A family, 6	14		innate immune response			IDA		J:241470 	
MGI:1925666	Rnase6	ribonuclease, RNase A family, 6	14		innate immune response			ISO	Q93091 	J:164563 	
MGI:1922484	Rnf19b	ring finger protein 19B	4		natural killer cell mediated cytotoxicity	has the participant natural killer cell		IMP	MGI:4436863 	J:157393 	
MGI:2156378	Rnf39	ring finger protein 39	17		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:1919206	Rnf135	ring finger protein 135	11		antiviral innate immune response			IMP		J:260659 J:261333 	
MGI:1919206	Rnf135	ring finger protein 135	11		antiviral innate immune response			ISO	Q8IUD6 	J:164563 	
MGI:1919206	Rnf135	ring finger protein 135	11		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1919206	Rnf135	ring finger protein 135	11		regulation of innate immune response			IBA	PTN002556572 	J:265628 	
MGI:1919206	Rnf135	ring finger protein 135	11		regulation of innate immune response			ISO	Q8IUD6 	J:164563 	
MGI:1915968	Rnf166	ring finger protein 166	8		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1914224	Rnf187	ring finger protein 187	11		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:1351455	Rpl13a	ribosomal protein L13A	7		cellular response to interferon-gamma			IDA		J:192858 	
MGI:1351455	Rpl13a	ribosomal protein L13A	7		cellular response to interferon-gamma			ISO	P40429 	J:164563 	
MGI:1914498	Rpl39	ribosomal protein L39	X		innate immune response in mucosa			ISO	P62891 	J:164563 	
MGI:1270849	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1	11		cellular response to interferon-gamma			IMP		J:244749 	
MGI:1333780	Rps19	ribosomal protein S19	7		negative regulation of respiratory burst involved in inflammatory response			ISO	P39019 	J:164563 	
MGI:1333780	Rps19	ribosomal protein S19	7		positive regulation of respiratory burst involved in inflammatory response			ISO	P39019 	J:164563 	
MGI:1929628	Rsad2	radical S-adenosyl methionine domain containing 2	12		innate immune response			IEA	KW-0399 	J:60000 	
MGI:88244	S100a8	S100 calcium binding protein A8 (calgranulin A)	3		innate immune response			IEA	IPR028474 	J:72247 	
MGI:88244	S100a8	S100 calcium binding protein A8 (calgranulin A)	3		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1338947	S100a9	S100 calcium binding protein A9 (calgranulin B)	3		innate immune response			IEA	IPR028475 	J:72247 	
MGI:1338947	S100a9	S100 calcium binding protein A9 (calgranulin B)	3		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1927468	Samhd1	SAM domain and HD domain, 1	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1927468	Samhd1	SAM domain and HD domain, 1	2		negative regulation of type I interferon-mediated signaling pathway			IMP		J:202757 	
MGI:1927468	Samhd1	SAM domain and HD domain, 1	2		negative regulation of type I interferon-mediated signaling pathway			ISO	Q9Y3Z3 	J:164563 	
MGI:1927468	Samhd1	SAM domain and HD domain, 1	2		regulation of innate immune response			IBA	PTN001348095 	J:265628 	
MGI:1927468	Samhd1	SAM domain and HD domain, 1	2		regulation of innate immune response			ISO	Q9Y3Z3 	J:164563 	
MGI:2136419	Sarm1	sterile alpha and HEAT/Armadillo motif containing 1	11		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1915252	Sdhaf4	succinate dehydrogenase complex assembly factor 4	1		innate immune response	has the participant macrophage		IMP		J:155125 	
MGI:1921386	Sec14l1	SEC14-like lipid binding 1	11		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1349457	Serinc3	serine incorporator 3	2		innate immune response			ISO	Q13530 	J:164563 	
MGI:2444223	Serinc5	serine incorporator 5	13		innate immune response			ISO	Q86VE9 	J:164563 	
MGI:1913472	Serpinb1a	serine (or cysteine) peptidase inhibitor, clade B, member 1a	13		regulation of innate immune response			IDA		J:125918 	
MGI:3573933	Serpinb3a	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 3A	1		protection from natural killer cell mediated cytotoxicity			ISO	P48594 	J:164563 	
MGI:106603	Serpinb9	serine (or cysteine) peptidase inhibitor, clade B, member 9	13		protection from natural killer cell mediated cytotoxicity			ISO	P50453 	J:164563 	
MGI:894696	Serping1	serine (or cysteine) peptidase inhibitor, clade G, member 1	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:894696	Serping1	serine (or cysteine) peptidase inhibitor, clade G, member 1	2		negative regulation of complement activation, lectin pathway			ISO	P05155 	J:164563 	
MGI:1918177	Setd2	SET domain containing 2	9		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1918177	Setd2	SET domain containing 2	9		response to type I interferon			ISO	Q9BYW2 	J:164563 	
MGI:1918764	Sfpq	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)	4		activation of innate immune response			ISO	P23246 	J:164563 	
MGI:1918764	Sfpq	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)	4		innate immune response			IEA	KW-0399 	J:60000 	
MGI:109515	Sftpd	surfactant associated protein D	14		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1328352	Sh2d1a	SH2 domain containing 1A	X		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1328352	Sh2d1a	SH2 domain containing 1A	X		positive regulation of natural killer cell mediated cytotoxicity	regulates a function/process that happens in natural killer cell		IGI	MGI:1349420 MGI:3622649 	J:151768 	
MGI:1328352	Sh2d1a	SH2 domain containing 1A	X		positive regulation of natural killer cell mediated cytotoxicity	regulates a function/process that happens in natural killer cell		IMP	MGI:3575311 	J:110195 	
MGI:1349420	Sh2d1b1	SH2 domain containing 1B1	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1349420	Sh2d1b1	SH2 domain containing 1B1	1		negative regulation of natural killer cell mediated cytotoxicity	regulates a function/process that happens in natural killer cell		IMP	MGI:3641174 	J:110195 	
MGI:1349420	Sh2d1b1	SH2 domain containing 1B1	1		positive regulation of innate immune response			IDA		J:190280 	
MGI:1349420	Sh2d1b1	SH2 domain containing 1B1	1		positive regulation of natural killer cell mediated cytotoxicity	regulates a function/process that happens in natural killer cell		IGI	MGI:1328352 MGI:3622649 	J:151768 	
MGI:1349420	Sh2d1b1	SH2 domain containing 1B1	1		positive regulation of natural killer cell mediated cytotoxicity			IGI	MGI:3622649 MGI:98923 	J:166054 	
MGI:1349420	Sh2d1b1	SH2 domain containing 1B1	1		positive regulation of natural killer cell mediated immunity			IMP		J:166054 	
MGI:3622649	Sh2d1b2	SH2 domain containing 1B2	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:3622649	Sh2d1b2	SH2 domain containing 1B2	1		negative regulation of natural killer cell mediated cytotoxicity	regulates a function/process that happens in natural killer cell		IMP	MGI:3641175 	J:110195 	
MGI:3622649	Sh2d1b2	SH2 domain containing 1B2	1		positive regulation of natural killer cell mediated cytotoxicity	regulates a function/process that happens in natural killer cell		IGI	MGI:1328352 MGI:1349420 	J:151768 	
MGI:3622649	Sh2d1b2	SH2 domain containing 1B2	1		positive regulation of natural killer cell mediated cytotoxicity			IGI	MGI:1349420 MGI:98923 	J:166054 	
MGI:2441788	Shfl	shiftless antiviral inhibitor of ribosomal frameshifting	9		response to interferon-gamma			ISO	Q9NUL5 	J:164563 	
MGI:2441788	Shfl	shiftless antiviral inhibitor of ribosomal frameshifting	9		response to type I interferon			ISO	Q9NUL5 	J:164563 	
MGI:2441788	Shfl	shiftless antiviral inhibitor of ribosomal frameshifting	9		response to type III interferon			ISO	Q9NUL5 	J:164563 	
MGI:1277989	Shmt2	serine hydroxymethyltransferase 2 (mitochondrial)	10		response to type I interferon			IBA	PTN000188076 	J:265628 	
MGI:1277989	Shmt2	serine hydroxymethyltransferase 2 (mitochondrial)	10		response to type I interferon			ISO	P34897 	J:164563 	
MGI:2443630	Siglecg	sialic acid binding Ig-like lectin G	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:107157	Sin3a	transcriptional regulator, SIN3A (yeast)	9		activation of innate immune response			ISO	Q96ST3 	J:164563 	
MGI:108563	Sirpa	signal-regulatory protein alpha	2		cellular response to interferon-gamma			ISO	RGD:3449 	J:155856 	
MGI:1351663	Skp2	S-phase kinase-associated protein 2	15		innate immune response			ISO	Q13309 	J:164563 	
MGI:104295	Sla	src-like adaptor	15		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:1351314	Slamf1	signaling lymphocytic activation molecule family member 1	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1353620	Slamf6	SLAM family member 6	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1353620	Slamf6	SLAM family member 6	1		positive regulation of natural killer cell mediated cytotoxicity			ISO	Q96DU3 	J:164563 	
MGI:1922595	Slamf7	SLAM family member 7	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1921998	Slamf8	SLAM family member 8	1		negative regulation of respiratory burst involved in inflammatory response			IMP	MGI:5442794 	J:229624 	
MGI:1345275	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	1		response to interferon-gamma			IDA		J:42238 	
MGI:1929691	Slc15a3	solute carrier family 15, member 3	19		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2140796	Slc15a4	solute carrier family 15, member 4	5		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2140796	Slc15a4	solute carrier family 15, member 4	5		positive regulation of innate immune response			ISO	Q8N697 	J:164563 	
MGI:2159728	Slc26a6	solute carrier family 26, member 6	9		cellular response to interferon-gamma			ISO	Q9BXS9 	J:164563 	
MGI:109297	Slpi	secretory leukocyte peptidase inhibitor	2		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:109297	Slpi	secretory leukocyte peptidase inhibitor	2		innate immune response			IMP		J:132933 	
MGI:98325	Smpd1	sphingomyelin phosphodiesterase 1, acid lysosomal	7		response to type I interferon			ISO	P17405 	J:164563 	
MGI:1916022	Smpdl3b	sphingomyelin phosphodiesterase, acid-like 3B	4		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1916022	Smpdl3b	sphingomyelin phosphodiesterase, acid-like 3B	4		negative regulation of innate immune response			TAS		J:224870 	
MGI:1277151	Snca	synuclein, alpha	6		response to interferon-gamma			ISO	P37840 	J:164563 	
MGI:1354910	Socs1	suppressor of cytokine signaling 1	16		regulation of interferon-gamma-mediated signaling pathway			IEA	IPR028411 	J:72247 	
MGI:1923364	Sp110	Sp110 nuclear body protein	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		innate immune response			IMP	MGI:3026870 	J:87393 	
MGI:98397	Src	Rous sarcoma oncogene	2		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:107606	Srebf1	sterol regulatory element binding transcription factor 1	11		positive regulation of innate immune response			IMP		J:175815 	
MGI:101865	Srms	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites	2		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	7		innate immune response			NAS		J:169177 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		cellular response to interferon-gamma			ISO	P42224 	J:164563 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		interferon-gamma-mediated signaling pathway			IMP		J:197518 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		interferon-gamma-mediated signaling pathway			ISO	P42224 	J:164563 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		response to type I interferon	happens in lung		IDA		J:222665 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		type I interferon signaling pathway			IBA	PTN002623830 	J:265628 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		type I interferon signaling pathway			IMP		J:197518 J:219043 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		type I interferon signaling pathway			ISO	P42224 	J:164563 	
MGI:103039	Stat2	signal transducer and activator of transcription 2	10		type I interferon signaling pathway			IBA	PTN002623821 	J:265628 	
MGI:103039	Stat2	signal transducer and activator of transcription 2	10		type I interferon signaling pathway			IMP		J:219043 	
MGI:103039	Stat2	signal transducer and activator of transcription 2	10		type I interferon signaling pathway			ISO	P52630 	J:164563 	
MGI:103036	Stat5a	signal transducer and activator of transcription 5A	11		positive regulation of natural killer cell mediated cytotoxicity	regulates a function/process that happens in natural killer cell		IMP	MGI:1857249 	J:112035 	
MGI:103035	Stat5b	signal transducer and activator of transcription 5B	11		positive regulation of natural killer cell mediated cytotoxicity	regulates a function/process that happens in natural killer cell		IMP	MGI:2181592 	J:112035 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		activation of innate immune response			IBA	PTN002855811 	J:265628 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		activation of innate immune response			IMP		J:196209 J:196251 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		activation of innate immune response			ISO	Q86WV6 	J:164563 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		innate immune response			IBA	PTN005046674 	J:265628 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		innate immune response			IMP		J:150011 J:153502 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		innate immune response			ISO	Q86WV6 	J:164563 	
MGI:893577	Stx4a	syntaxin 4A (placental)	7		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1890156	Stx8	syntaxin 8	11		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1921982	Stx11	syntaxin 11	10		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1921982	Stx11	syntaxin 11	10		natural killer cell degranulation	happens in natural killer cell		IMP	MGI:5461477 	J:191103 J:194197 	
MGI:1921982	Stx11	syntaxin 11	10		natural killer cell mediated cytotoxicity	has the participant natural killer cell		IMP	MGI:5461477 	J:191103 	
MGI:107363	Stxbp1	syntaxin binding protein 1	2		cellular response to interferon-gamma			IDA		J:143718 	
MGI:107370	Stxbp2	syntaxin binding protein 2	8		cellular response to interferon-gamma			IDA		J:143718 	
MGI:107362	Stxbp3	syntaxin binding protein 3	3		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1342296	Stxbp4	syntaxin binding protein 4	11		cellular response to interferon-gamma			IDA		J:143718 	
MGI:2141396	Styk1	serine/threonine/tyrosine kinase 1	6		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:2138351	Susd4	sushi domain containing 4	1		negative regulation of complement activation, alternative pathway			IBA	PTN002931318 	J:265628 	
MGI:2138351	Susd4	sushi domain containing 4	1		negative regulation of complement activation, alternative pathway			ISO	Q5VX71 	J:164563 	
MGI:99515	Syk	spleen tyrosine kinase	13		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:99515	Syk	spleen tyrosine kinase	13		innate immune response			IMP		J:97989 	
MGI:1891690	Syncrip	synaptotagmin binding, cytoplasmic RNA interacting protein	9		cellular response to interferon-gamma			ISO	O60506 	J:164563 	
MGI:98474	Tac1	tachykinin 1	6		innate immune response			ISO	P20366 	J:164563 	
MGI:98483	Tap1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	17		protection from natural killer cell mediated cytotoxicity			ISO	RGD:3817 	J:155856 	
MGI:98484	Tap2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	17		protection from natural killer cell mediated cytotoxicity			ISO	RGD:3818 	J:155856 	
MGI:2442280	Tarm1	T cell-interacting, activating receptor on myeloid cells 1	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1918648	Tasl	TLR adaptor interacting with endolysosomal SLC15A4	X		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1918648	Tasl	TLR adaptor interacting with endolysosomal SLC15A4	X		positive regulation of innate immune response			ISO	Q9HAI6 	J:164563 	
MGI:1929658	Tbk1	TANK-binding kinase 1	10		activation of innate immune response	has the participant fibroblast		IMP	MGI:3046789 	J:96405 	
MGI:1929658	Tbk1	TANK-binding kinase 1	10		innate immune response			ISO	Q9UHD2 	J:164563 	
MGI:1929658	Tbk1	TANK-binding kinase 1	10		positive regulation of type I interferon-mediated signaling pathway			IMP		J:235021 	
MGI:1920424	Tbkbp1	TBK1 binding protein 1	11		innate immune response			IEA	KW-0399 	J:60000 	
MGI:98658	Tdgf1	teratocarcinoma-derived growth factor 1	9		cellular response to interferon-gamma			ISO	P13385 	J:164563 	
MGI:98734	Tgtp1	T cell specific GTPase 1	11		response to interferon-gamma			IDA		J:113847 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		innate immune response			IEA	IPR017278 	J:72247 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		innate immune response			IEA	KW-0399 	J:60000 	
MGI:3040056	Ticam2	toll-like receptor adaptor molecule 2	18		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2182965	Tifa	TRAF-interacting protein with forkhead-associated domain	3		innate immune response			IBA	PTN001262108 	J:265628 	
MGI:2182965	Tifa	TRAF-interacting protein with forkhead-associated domain	3		innate immune response			ISO	Q96CG3 	J:164563 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		positive regulation of innate immune response			IMP		J:122157 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		regulation of innate immune response			NAS		J:96773 	
MGI:2385084	Tkfc	triokinase, FMN cyclase	19		regulation of innate immune response			ISO	Q3LXA3 	J:164563 	
MGI:1341295	Tlr1	toll-like receptor 1	5		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1346060	Tlr2	toll-like receptor 2	3		cell surface pattern recognition receptor signaling pathway			IMP	MGI:2178675 	J:89998 	
MGI:1346060	Tlr2	toll-like receptor 2	3		cellular response to interferon-gamma			ISO	O60603 	J:164563 	
MGI:1346060	Tlr2	toll-like receptor 2	3		innate immune response			TAS		J:161025 	
MGI:2156367	Tlr3	toll-like receptor 3	8		innate immune response			TAS		J:161025 	
MGI:96824	Tlr4	toll-like receptor 4	4		activation of innate immune response	has the participant macrophage		IMP	MGI:1860885 	J:96405 	
MGI:96824	Tlr4	toll-like receptor 4	4		cellular response to interferon-gamma			ISO	O00206 	J:164563 	
MGI:96824	Tlr4	toll-like receptor 4	4		innate immune response			TAS		J:161025 	
MGI:96824	Tlr4	toll-like receptor 4	4		innate immune response-activating signal transduction			ISO	RGD:3870 	J:155856 	
MGI:1858171	Tlr5	toll-like receptor 5	1		innate immune response			IEA	IPR027176 	J:72247 	
MGI:1858171	Tlr5	toll-like receptor 5	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1341296	Tlr6	toll-like receptor 6	5		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2176882	Tlr7	toll-like receptor 7	X		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2176887	Tlr8	toll-like receptor 8	X		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2176887	Tlr8	toll-like receptor 8	X		positive regulation of innate immune response			ISO	Q9NR97 	J:164563 	
MGI:1932389	Tlr9	toll-like receptor 9	9		activation of innate immune response			IDA		J:240584 	
MGI:1932389	Tlr9	toll-like receptor 9	9		innate immune response			TAS		J:161025 	
MGI:3045226	Tlr11	toll-like receptor 11	14		innate immune response			IEA	KW-0399 	J:60000 	
MGI:3045221	Tlr12	toll-like receptor 12	4		innate immune response			IEA	KW-0399 	J:60000 	
MGI:3045213	Tlr13	toll-like receptor 13	X		innate immune response			IDA		J:187394 J:189944 	
MGI:1922056	Tmem106a	transmembrane protein 106A	11		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1196377	Tnfaip3	tumor necrosis factor, alpha-induced protein 3	10		negative regulation of innate immune response			IMP		J:196955 	
MGI:1196377	Tnfaip3	tumor necrosis factor, alpha-induced protein 3	10		regulation of innate immune response			IC	GO:0001922 	J:170265 	
MGI:1917019	Tnfaip8l2	tumor necrosis factor, alpha-induced protein 8-like 2	3		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2675303	Tnfrsf14	tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)	4		innate immune response			IEA	KW-0399 	J:60000 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		innate immune response			NAS		J:164885 	
MGI:1930958	Tnk1	tyrosine kinase, non-receptor, 1	11		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:1858308	Tnk2	tyrosine kinase, non-receptor, 2	16		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:1891808	Tollip	toll interacting protein	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:106295	Tomm70a	translocase of outer mitochondrial membrane 70A	16		activation of innate immune response			ISO	O94826 	J:164563 	
MGI:108041	Traf3	TNF receptor-associated factor 3	12		innate immune response			IEA	IPR027128 IPR037304 	J:72247 	
MGI:1923551	Trafd1	TRAF type zinc finger domain containing 1	5		negative regulation of innate immune response			IMP		J:144594 	
MGI:4439726	Trbc1	T cell receptor beta, constant region 1	6		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4835227	Trbc2	T cell receptor beta, constant 2	6		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:98612	Trdc	T cell receptor delta, constant region	14		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4887419	Trdv4	T cell receptor delta variable 4	14		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		innate immune response			IC	GO:0001530 GO:0042834 GO:0070891 	J:210929 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		regulation of innate immune response			IMP		J:273253 	
MGI:1930003	Trem3	triggering receptor expressed on myeloid cells 3	17		positive regulation of innate immune response			IDA		J:73938 	
MGI:1923239	Treml4	triggering receptor expressed on myeloid cells-like 4	17		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1328317	Trex1	three prime repair exonuclease 1	9		cellular response to type I interferon			IMP		J:251493 	
MGI:1328317	Trex1	three prime repair exonuclease 1	9		innate immune response			IMP	MGI:3052754 	J:191073 	
MGI:1328317	Trex1	three prime repair exonuclease 1	9		negative regulation of type I interferon-mediated signaling pathway			IMP	MGI:3052754 	J:145466 	
MGI:1328317	Trex1	three prime repair exonuclease 1	9		regulation of innate immune response			IMP		J:166550 J:233654 	
MGI:1328317	Trex1	three prime repair exonuclease 1	9		type I interferon signaling pathway			IMP	MGI:3052754 	J:243357 	
MGI:1914123	Tril	TLR4 interactor with leucine-rich repeats	6		innate immune response			IEA	KW-0399 	J:60000 	
MGI:3646853	Trim5	tripartite motif-containing 5	7		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:2137352	Trim6	tripartite motif-containing 6	7		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:2137352	Trim6	tripartite motif-containing 6	7		positive regulation of type I interferon-mediated signaling pathway	happens in lung		IMP		J:222665 	
MGI:2137352	Trim6	tripartite motif-containing 6	7		positive regulation of type I interferon-mediated signaling pathway			ISO	Q9C030 	J:164563 	
MGI:1933302	Trim8	tripartite motif-containing 8	19		innate immune response			IDA		J:205675 	
MGI:1933302	Trim8	tripartite motif-containing 8	19		innate immune response			ISO	Q9BZR9 	J:164563 	
MGI:1338757	Trim10	tripartite motif-containing 10	17		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:1338757	Trim10	tripartite motif-containing 10	17		innate immune response			IDA		J:205675 	
MGI:2137355	Trim11	tripartite motif-containing 11	11		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:2137355	Trim11	tripartite motif-containing 11	11		innate immune response			IDA		J:205675 	
MGI:2137355	Trim11	tripartite motif-containing 11	11		innate immune response			ISO	Q96F44 	J:164563 	
MGI:1923931	Trim12a	tripartite motif-containing 12A	7		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:4821183	Trim12c	tripartite motif-containing 12C	7		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:1913847	Trim13	tripartite motif-containing 13	14		innate immune response			IBA	PTN002788960 	J:265628 	
MGI:1913847	Trim13	tripartite motif-containing 13	14		innate immune response			ISO	O60858 	J:164563 	
MGI:1921985	Trim14	tripartite motif-containing 14	4		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:1921985	Trim14	tripartite motif-containing 14	4		innate immune response			ISO	Q14142 	J:164563 	
MGI:1916347	Trim15	tripartite motif-containing 15	17		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:1916347	Trim15	tripartite motif-containing 15	17		innate immune response			ISO	Q9C019 	J:164563 	
MGI:1861440	Trim17	tripartite motif-containing 17	11		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:106657	Trim21	tripartite motif-containing 21	7		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:106657	Trim21	tripartite motif-containing 21	7		innate immune response			ISO	P19474 	J:164563 	
MGI:106657	Trim21	tripartite motif-containing 21	7		negative regulation of innate immune response			ISO	P19474 	J:164563 	
MGI:106657	Trim21	tripartite motif-containing 21	7		response to interferon-gamma			ISO	P19474 	J:164563 	
MGI:102749	Trim25	tripartite motif-containing 25	11		innate immune response			IDA		J:205675 	
MGI:102749	Trim25	tripartite motif-containing 25	11		innate immune response			ISO	Q14258 	J:164563 	
MGI:1337056	Trim26	tripartite motif-containing 26	17		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:1337056	Trim26	tripartite motif-containing 26	17		innate immune response			ISO	Q12899 	J:164563 	
MGI:97904	Trim27	tripartite motif-containing 27	13		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:97904	Trim27	tripartite motif-containing 27	13		innate immune response			IDA		J:205675 	
MGI:97904	Trim27	tripartite motif-containing 27	13		innate immune response			ISO	P14373 	J:164563 	
MGI:109274	Trim28	tripartite motif-containing 28	7		innate immune response			IBA	PTN000647642 	J:265628 	
MGI:109274	Trim28	tripartite motif-containing 28	7		innate immune response			IDA		J:147874 	
MGI:109274	Trim28	tripartite motif-containing 28	7		innate immune response			IGI	MGI:2143362 	J:147874 	
MGI:109274	Trim28	tripartite motif-containing 28	7		innate immune response			ISO	Q13263 	J:164563 	
MGI:1919419	Trim29	tripartite motif-containing 29	9		innate immune response			IEA	KW-0399 	J:60000 	
MGI:98178	Trim30a	tripartite motif-containing 30A	7		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:4821256	Trim30b	tripartite motif-containing 30B	7		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:4821257	Trim30c	tripartite motif-containing 30C	7		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:3035181	Trim30d	tripartite motif-containing 30D	7		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:2385051	Trim31	tripartite motif-containing 31	17		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:2385051	Trim31	tripartite motif-containing 31	17		innate immune response			IDA		J:205675 	
MGI:2385051	Trim31	tripartite motif-containing 31	17		innate immune response			ISO	Q9BZY9 	J:164563 	
MGI:1917057	Trim32	tripartite motif-containing 32	4		innate immune response			ISO	Q13049 	J:164563 	
MGI:2137359	Trim34a	tripartite motif-containing 34A	7		innate immune response			IBA	PTN000646506 	J:265628 	
