MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:105059	Was	Wiskott-Aldrich syndrome	X		regulation of T cell antigen processing and presentation			ISO	P42768 	J:164563 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		negative regulation of T cell cytokine production			ISO	P47992 	J:164563 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		positive regulation of immunoglobulin production in mucosal tissue			IDA		J:172916 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		positive regulation of T cell cytokine production			IDA		J:38259 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		positive regulation of T cell mediated cytotoxicity			ISO	P47992 	J:164563 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		positive regulation of T-helper 1 cell cytokine production			IDA		J:172916 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		positive regulation of T-helper 2 cell cytokine production			IDA		J:172916 	
MGI:1333799	Xrcc4	X-ray repair complementing defective repair in Chinese hamster cells 4	13		isotype switching	happens in mature B cell		IMP	MGI:1926771 MGI:3047571 MGI:3641440 	J:126758 	
MGI:99613	Zap70	zeta-chain (TCR) associated protein kinase	1		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:2442326	Zbtb1	zinc finger and BTB domain containing 1	12		positive regulation of T cell mediated immunity			IDA		J:189773 	
MGI:102755	Zbtb7b	zinc finger and BTB domain containing 7B	3		negative regulation of T-helper 17 cell differentiation			IMP	MGI:3530739 	J:190936 	
MGI:2385891	Zc3h12a	zinc finger CCCH type containing 12A	4		negative regulation of T-helper 17 cell differentiation			IMP		J:259145 	
MGI:3650254	Zfp683	zinc finger protein 683	4		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:99215	Zp3	zona pellucida glycoprotein 3	5		humoral immune response mediated by circulating immunoglobulin			IDA		J:170041 	
MGI:99215	Zp3	zona pellucida glycoprotein 3	5		positive regulation of type IV hypersensitivity			IDA		J:169908 	

